fulcrum_id,fulcrum_parent_id,fulcrum_record_id,version,caption,latitude,longitude,geometry,file_size,uploaded_at,exif_date_time,exif_gps_altitude,exif_gps_date_stamp,exif_gps_time_stamp,exif_gps_dop,exif_gps_img_direction,exif_gps_img_direction_ref,exif_gps_latitude,exif_gps_latitude_ref,exif_gps_longitude,exif_gps_longitude_ref,exif_make,exif_model,exif_orientation,exif_pixel_x_dimension,exif_pixel_y_dimension,exif_software,exif_x_resolution,exif_y_resolution
0e30c604-f7fb-4e4f-a6e7-04b1c3baf5ab,7c39dba0-7f39-4635-8a61-e59af36d1c84,7c39dba0-7f39-4635-8a61-e59af36d1c84,1,,42.056483,-87.67375858333334,POINT (-87.67375858333334 42.056483),501040,2019-09-06 17:05:01 UTC,2019-09-05 14:04:50 UTC,162.7,2019-09-05,19:04:22,13.862999908483573,,,42.056483,N,-87.67375858333334,W,samsung,SAMSUNG-SM-G930A,,810,1080,"Fulcrum Android 2.33.4 (4934), Android 8.0.0, samsung, SAMSUNG-SM-G930A",72.0,72.0
496d7743-3cac-49ba-97e5-d4d7f796553e,f8f64d79-6113-4ecb-af2d-c4451e3ba1a7,f8f64d79-6113-4ecb-af2d-c4451e3ba1a7,1,,42.056479499999995,-87.673767,POINT (-87.673767 42.056479499999995),502776,2019-09-06 17:05:03 UTC,2019-09-05 14:09:16 UTC,162.7,2019-09-05,19:09:16,14.035,,,42.056479499999995,N,-87.673767,W,samsung,SAMSUNG-SM-G930A,,810,1080,"Fulcrum Android 2.33.4 (4934), Android 8.0.0, samsung, SAMSUNG-SM-G930A",72.0,72.0
1fedb04c-eaec-406b-8e28-5685763dd340,7d0b5a9f-e496-4b20-919e-fc4bae4ac1f0,7d0b5a9f-e496-4b20-919e-fc4bae4ac1f0,1,,42.0564822,-87.6737604,POINT (-87.6737604 42.0564822),530428,2019-09-06 17:05:07 UTC,2019-09-05 14:17:33 UTC,162.7,2019-09-05,19:17:32,14.585,,,42.0564822,N,-87.6737604,W,samsung,SAMSUNG-SM-G930A,,810,1080,"Fulcrum Android 2.33.4 (4934), Android 8.0.0, samsung, SAMSUNG-SM-G930A",72.0,72.0
65f9596d-874d-4a8d-a1e6-1dc2f06d6503,3bf025f2-6a4c-48b3-b3a0-582813cdd399,3bf025f2-6a4c-48b3-b3a0-582813cdd399,1,,42.056483388888886,-87.67375819444445,POINT (-87.67375819444445 42.056483388888886),532915,2019-09-06 17:05:10 UTC,2019-09-05 14:22:37 UTC,162.7,2019-09-05,19:22:09,14.70800019150668,,,42.056483388888886,N,-87.67375819444445,W,samsung,SAMSUNG-SM-G930A,,810,1080,"Fulcrum Android 2.33.4 (4934), Android 8.0.0, samsung, SAMSUNG-SM-G930A",72.0,72.0
c9fabeab-3a82-45b5-a27c-4bdaee96209c,3dee929a-07e6-462d-9d87-2bd0528afff2,3dee929a-07e6-462d-9d87-2bd0528afff2,1,,42.05648258333333,-87.6737578888889,POINT (-87.6737578888889 42.05648258333333),537612,2019-09-06 17:05:12 UTC,2019-09-05 14:28:27 UTC,162.7,2019-09-05,19:28:06,14.0,,,42.05648258333333,N,-87.6737578888889,W,samsung,SAMSUNG-SM-G930A,,810,1080,"Fulcrum Android 2.33.4 (4934), Android 8.0.0, samsung, SAMSUNG-SM-G930A",72.0,72.0
0c2b196a-abaf-4165-850b-182e50f9a540,17ca6f60-69d6-45ec-b3f5-8cad613bcb17,17ca6f60-69d6-45ec-b3f5-8cad613bcb17,1,,42.05648238888889,-87.67375827777778,POINT (-87.67375827777778 42.05648238888889),516878,2019-09-06 17:05:17 UTC,2019-09-05 14:31:29 UTC,162.7,2019-09-05,19:31:10,11.814000138341289,,,42.05648238888889,N,-87.67375827777778,W,samsung,SAMSUNG-SM-G930A,,810,1080,"Fulcrum Android 2.33.4 (4934), Android 8.0.0, samsung, SAMSUNG-SM-G930A",72.0,72.0
bb84c427-c1f4-4222-be10-9c2b3ea09e30,a052eed6-2b8c-4a37-98b7-b31a13fe0b27,a052eed6-2b8c-4a37-98b7-b31a13fe0b27,1,,42.05648319444444,-87.6737578888889,POINT (-87.6737578888889 42.05648319444444),482041,2019-09-06 17:05:19 UTC,2019-09-05 14:36:25 UTC,162.7,2019-09-05,19:36:13,14.217,,,42.05648319444444,N,-87.6737578888889,W,samsung,SAMSUNG-SM-G930A,,810,1080,"Fulcrum Android 2.33.4 (4934), Android 8.0.0, samsung, SAMSUNG-SM-G930A",72.0,72.0
09421d33-ce6a-45c9-898f-f7d60401547c,12a21c2e-2921-442f-9dce-16d436c7e24d,12a21c2e-2921-442f-9dce-16d436c7e24d,1,,42.056483,-87.673759,POINT (-87.673759 42.056483),494941,2019-09-06 17:05:21 UTC,2019-09-06 07:54:12 UTC,162.7,2019-09-06,12:54:09,14.081000331968573,,,42.056483,N,-87.673759,W,samsung,SAMSUNG-SM-G930A,,810,1080,"Fulcrum Android 2.33.4 (4934), Android 8.0.0, samsung, SAMSUNG-SM-G930A",72.0,72.0
d46955b6-20f1-450f-9019-d9daa254a0ee,d6e8d143-e5ed-4b45-9b37-82b25a317865,d6e8d143-e5ed-4b45-9b37-82b25a317865,1,,42.05648347222222,-87.6737593888889,POINT (-87.6737593888889 42.05648347222222),535088,2019-09-06 17:05:24 UTC,2019-09-06 07:57:44 UTC,162.5,2019-09-06,12:57:38,9.138999929868854,,,42.05648347222222,N,-87.6737593888889,W,samsung,SAMSUNG-SM-G930A,,810,1080,"Fulcrum Android 2.33.4 (4934), Android 8.0.0, samsung, SAMSUNG-SM-G930A",72.0,72.0
4bf6d8a5-b619-471b-bb5a-22cbacce5b81,a0ec45b1-6816-4afa-b45f-2a905c3d1657,a0ec45b1-6816-4afa-b45f-2a905c3d1657,1,,42.05648319444444,-87.67376927777778,POINT (-87.67376927777778 42.05648319444444),474527,2019-09-06 17:05:32 UTC,2019-09-06 08:01:24 UTC,162.7,2019-09-06,13:01:17,11.253999716834207,,,42.05648319444444,N,-87.67376927777778,W,samsung,SAMSUNG-SM-G930A,,810,1080,"Fulcrum Android 2.33.4 (4934), Android 8.0.0, samsung, SAMSUNG-SM-G930A",72.0,72.0
